,label,run,error,rho,time
452,PLAN(paper)-clipped,13,4.8295226236293045,0.5,7.949164628982544
453,PLAN(paper)-unclipped,13,4.234003448109493,0.5,7.949164628982544
454,PLAN(noscale)-clipped,13,5.267553460505176,0.5,7.76799750328064
455,PLAN(noscale)-unclipped,13,4.88390344445942,0.5,7.76799750328064
456,PLAN(oracle)-clipped,14,3.169094524237186,0.5,7.746630668640137
457,PLAN(oracle)-unclipped,14,2.6686949494364898,0.5,7.746630668640137
458,PLAN(paper)-clipped,14,4.893783458721236,0.5,7.794596910476685
459,PLAN(paper)-unclipped,14,4.414604424491195,0.5,7.794596910476685
460,PLAN(noscale)-clipped,14,5.245506960604841,0.5,7.923038005828857
461,PLAN(noscale)-unclipped,14,4.827328830241211,0.5,7.923038005828857
462,PLAN(oracle)-clipped,15,3.2204436728899424,0.5,7.557279109954834
463,PLAN(oracle)-unclipped,15,2.7874743993481856,0.5,7.557279109954834
464,PLAN(paper)-clipped,15,5.053345295393718,0.5,7.815458059310913
465,PLAN(paper)-unclipped,15,4.693652069149689,0.5,7.815458059310913
466,PLAN(noscale)-clipped,15,6.14662719753159,0.5,7.775336503982544
467,PLAN(noscale)-unclipped,15,6.0545742894384675,0.5,7.775336503982544
468,PLAN(oracle)-clipped,16,3.281460562502318,0.5,7.7714855670928955
469,PLAN(oracle)-unclipped,16,2.9554712959793834,0.5,7.7714855670928955
470,PLAN(paper)-clipped,16,26.262360999016018,0.5,7.836103200912476
471,PLAN(paper)-unclipped,16,26.262360999016018,0.5,7.836103200912476
472,PLAN(noscale)-clipped,16,5.133976790824984,0.5,7.64703631401062
473,PLAN(noscale)-unclipped,16,4.595770194164938,0.5,7.64703631401062
474,PLAN(oracle)-clipped,17,3.1342696076712544,0.5,7.694669961929321
475,PLAN(oracle)-unclipped,17,2.5385665133915216,0.5,7.694669961929321
476,PLAN(paper)-clipped,17,4.910660150173686,0.5,7.932476282119751
477,PLAN(paper)-unclipped,17,4.395727812527808,0.5,7.932476282119751
478,PLAN(noscale)-clipped,17,5.217541599605586,0.5,7.50471830368042
479,PLAN(noscale)-unclipped,17,4.812022125828128,0.5,7.50471830368042
480,PLAN(oracle)-clipped,18,3.2949877545169066,0.5,7.859366178512573
481,PLAN(oracle)-unclipped,18,2.9656239666904134,0.5,7.859366178512573
482,PLAN(paper)-clipped,18,4.986307773654764,0.5,8.065903663635254
483,PLAN(paper)-unclipped,18,4.5924596190683715,0.5,8.065903663635254
484,PLAN(noscale)-clipped,18,5.075367188164141,0.5,7.800675392150879
485,PLAN(noscale)-unclipped,18,4.45209227140632,0.5,7.800675392150879
486,PLAN(oracle)-clipped,19,3.264158308269731,0.5,7.506846904754639
487,PLAN(oracle)-unclipped,19,2.9003857632868915,0.5,7.506846904754639
488,PLAN(paper)-clipped,19,5.220178737237616,0.5,7.969749927520752
489,PLAN(paper)-unclipped,19,4.948175600908014,0.5,7.969749927520752
490,PLAN(noscale)-clipped,19,5.3496182740510445,0.5,8.413025140762329
491,PLAN(noscale)-unclipped,19,4.979718106854683,0.5,8.413025140762329
492,instance optimal,0,6.041967719375305,0.5,853.1928527355194
493,instance optimal unclipped,0,5.847289090510501,0.5,853.1928527355194
494,instance optimal,1,6.123148354029918,0.5,889.8057713508606
495,instance optimal unclipped,1,5.9531880775446755,0.5,889.8057713508606
496,PLAN(oracle)-clipped,0,2.5006037937880934,1.0,8.193354368209839
497,PLAN(oracle)-unclipped,0,2.108935314571762,1.0,8.193354368209839
498,PLAN(paper)-clipped,0,4.218905079400891,1.0,8.199068069458008
499,PLAN(paper)-unclipped,0,4.078315552789804,1.0,8.199068069458008
500,PLAN(noscale)-clipped,0,4.2620994004277755,1.0,7.852963209152222
501,PLAN(noscale)-unclipped,0,4.0749950269696225,1.0,7.852963209152222
502,PLAN(oracle)-clipped,1,2.793263395602522,1.0,7.768634557723999
503,PLAN(oracle)-unclipped,1,2.671588804581826,1.0,7.768634557723999
504,PLAN(paper)-clipped,1,3.856170430789665,1.0,7.932790279388428
505,PLAN(paper)-unclipped,1,3.5252221057985222,1.0,7.932790279388428
506,PLAN(noscale)-clipped,1,4.657152180451835,1.0,7.882750749588013
507,PLAN(noscale)-unclipped,1,4.601493716013436,1.0,7.882750749588013
508,PLAN(oracle)-clipped,2,2.469966547216251,1.0,7.893507719039917
509,PLAN(oracle)-unclipped,2,1.9591208513209017,1.0,7.893507719039917
510,PLAN(paper)-clipped,2,3.8248916008412897,1.0,7.939451694488525
511,PLAN(paper)-unclipped,2,3.4823122691225863,1.0,7.939451694488525
512,PLAN(noscale)-clipped,2,3.9796690232983067,1.0,7.720615386962891
513,PLAN(noscale)-unclipped,2,3.5596292808623584,1.0,7.720615386962891
514,PLAN(oracle)-clipped,3,2.495488057472818,1.0,7.611901521682739
515,PLAN(oracle)-unclipped,3,1.9780632480551008,1.0,7.611901521682739
516,PLAN(paper)-clipped,3,4.02643052955208,1.0,8.008667707443237
517,PLAN(paper)-unclipped,3,3.8002133693319484,1.0,8.008667707443237
518,PLAN(noscale)-clipped,3,3.915308423645886,1.0,8.885058164596558
519,PLAN(noscale)-unclipped,3,3.3909674954366826,1.0,8.885058164596558
520,PLAN(oracle)-clipped,4,2.5559136475924653,1.0,7.6727612018585205
521,PLAN(oracle)-unclipped,4,2.232195952859914,1.0,7.6727612018585205
522,PLAN(paper)-clipped,4,3.9022206814047373,1.0,7.948452472686768
523,PLAN(paper)-unclipped,4,3.6201133790972513,1.0,7.948452472686768
524,PLAN(noscale)-clipped,4,9.261081322299951,1.0,8.720451831817627
525,PLAN(noscale)-unclipped,4,9.261221618444463,1.0,8.720451831817627
526,PLAN(oracle)-clipped,5,2.4829781550539463,1.0,7.866018295288086
527,PLAN(oracle)-unclipped,5,1.9244995157992952,1.0,7.866018295288086
528,PLAN(paper)-clipped,5,3.721209270463885,1.0,7.779267311096191
529,PLAN(paper)-unclipped,5,3.153713040296229,1.0,7.779267311096191
530,PLAN(noscale)-clipped,5,3.9092882955273867,1.0,7.698162317276001
531,PLAN(noscale)-unclipped,5,3.4258630019356504,1.0,7.698162317276001
532,PLAN(oracle)-clipped,6,2.4857159704255816,1.0,8.725074052810669
533,PLAN(oracle)-unclipped,6,2.094075886269236,1.0,8.725074052810669
534,PLAN(paper)-clipped,6,3.7049519854783957,1.0,7.65985369682312
535,PLAN(paper)-unclipped,6,3.2323531386052062,1.0,7.65985369682312
536,PLAN(noscale)-clipped,6,4.037919245657626,1.0,7.732724666595459
537,PLAN(noscale)-unclipped,6,3.7201230597972734,1.0,7.732724666595459
538,PLAN(oracle)-clipped,7,2.4855273080874274,1.0,7.845600843429565
539,PLAN(oracle)-unclipped,7,1.9966477001717546,1.0,7.845600843429565
540,PLAN(paper)-clipped,7,3.8208322051727883,1.0,7.719144105911255
541,PLAN(paper)-unclipped,7,3.4985772902920442,1.0,7.719144105911255
542,PLAN(noscale)-clipped,7,4.152563697242341,1.0,7.770118951797485
543,PLAN(noscale)-unclipped,7,3.916145937178329,1.0,7.770118951797485
544,PLAN(oracle)-clipped,8,2.483006067298858,1.0,7.68324613571167
545,PLAN(oracle)-unclipped,8,1.983649656031272,1.0,7.68324613571167
546,PLAN(paper)-clipped,8,3.755216161894401,1.0,7.803920745849609
547,PLAN(paper)-unclipped,8,3.304271031332741,1.0,7.803920745849609
548,PLAN(noscale)-clipped,8,3.9114856167304284,1.0,7.745999813079834
549,PLAN(noscale)-unclipped,8,3.4093334555079573,1.0,7.745999813079834
550,PLAN(oracle)-clipped,9,2.502587306478596,1.0,7.80026388168335
551,PLAN(oracle)-unclipped,9,1.8846383223492196,1.0,7.80026388168335
552,PLAN(paper)-clipped,9,3.7090603461541782,1.0,7.745250940322876
553,PLAN(paper)-unclipped,9,3.1736448066941105,1.0,7.745250940322876
554,PLAN(noscale)-clipped,9,3.912369942553098,1.0,7.876327037811279
555,PLAN(noscale)-unclipped,9,3.4123373924647957,1.0,7.876327037811279
556,PLAN(oracle)-clipped,10,2.5016057555860107,1.0,7.734792470932007
557,PLAN(oracle)-unclipped,10,2.074807376182796,1.0,7.734792470932007
558,PLAN(paper)-clipped,10,3.701452749986357,1.0,7.761017084121704
559,PLAN(paper)-unclipped,10,3.138827247994344,1.0,7.761017084121704
560,PLAN(noscale)-clipped,10,3.9155331162421105,1.0,7.666664361953735
561,PLAN(noscale)-unclipped,10,3.400182238762398,1.0,7.666664361953735
562,PLAN(oracle)-clipped,11,2.816671737610167,1.0,7.650209665298462
563,PLAN(oracle)-unclipped,11,2.696118500905101,1.0,7.650209665298462
564,PLAN(paper)-clipped,11,4.007411347210235,1.0,7.8842244148254395
565,PLAN(paper)-unclipped,11,3.780946624076909,1.0,7.8842244148254395
566,PLAN(noscale)-clipped,11,4.968899495882865,1.0,7.787621021270752
567,PLAN(noscale)-unclipped,11,4.942411148857864,1.0,7.787621021270752
568,PLAN(oracle)-clipped,12,2.4922200189797383,1.0,7.77612042427063
569,PLAN(oracle)-unclipped,12,2.116773293942401,1.0,7.77612042427063
570,PLAN(paper)-clipped,12,3.803652743796442,1.0,7.813966751098633
571,PLAN(paper)-unclipped,12,3.382374666485416,1.0,7.813966751098633
572,PLAN(noscale)-clipped,12,4.034101337070914,1.0,7.778562545776367
573,PLAN(noscale)-unclipped,12,3.6301794873794333,1.0,7.778562545776367
574,PLAN(oracle)-clipped,13,2.6039492351066773,1.0,7.856088876724243
575,PLAN(oracle)-unclipped,13,2.3485248708744284,1.0,7.856088876724243
576,PLAN(paper)-clipped,13,3.7357047539684176,1.0,7.781723976135254
577,PLAN(paper)-unclipped,13,3.2856204240505926,1.0,7.781723976135254
578,PLAN(noscale)-clipped,13,4.091421467500776,1.0,7.7507195472717285
579,PLAN(noscale)-unclipped,13,3.8315634170722825,1.0,7.7507195472717285
580,PLAN(oracle)-clipped,14,2.4874561053483673,1.0,7.901143789291382
581,PLAN(oracle)-unclipped,14,1.8869650626909562,1.0,7.901143789291382
582,PLAN(paper)-clipped,14,3.803565612147606,1.0,7.586388826370239
583,PLAN(paper)-unclipped,14,3.402375471967212,1.0,7.586388826370239
584,PLAN(noscale)-clipped,14,4.099306049133233,1.0,7.819044589996338
585,PLAN(noscale)-unclipped,14,3.8439717768500663,1.0,7.819044589996338
586,PLAN(oracle)-clipped,15,2.498354034372293,1.0,7.62067437171936
587,PLAN(oracle)-unclipped,15,2.134162571827061,1.0,7.62067437171936
588,PLAN(paper)-clipped,15,3.919449348703875,1.0,8.019479036331177
589,PLAN(paper)-unclipped,15,3.6556027414672014,1.0,8.019479036331177
590,PLAN(noscale)-clipped,15,3.9690594435422692,1.0,7.635809898376465
591,PLAN(noscale)-unclipped,15,3.5763485026038273,1.0,7.635809898376465
592,PLAN(oracle)-clipped,16,2.507474399925344,1.0,7.8569252490997314
593,PLAN(oracle)-unclipped,16,2.136244014495923,1.0,7.8569252490997314
594,PLAN(paper)-clipped,16,3.811481075119089,1.0,7.724294900894165
595,PLAN(paper)-unclipped,16,3.3898667346872173,1.0,7.724294900894165
596,PLAN(noscale)-clipped,16,3.91383418906017,1.0,7.739062070846558
597,PLAN(noscale)-unclipped,16,3.2930011170186804,1.0,7.739062070846558
598,PLAN(oracle)-clipped,17,2.4822191837990744,1.0,7.732131719589233
599,PLAN(oracle)-unclipped,17,1.9302700129742312,1.0,7.732131719589233
600,PLAN(paper)-clipped,17,3.9273219390139134,1.0,7.8153626918792725
601,PLAN(paper)-unclipped,17,3.6588217471156894,1.0,7.8153626918792725
602,PLAN(noscale)-clipped,17,3.9659196045337977,1.0,7.778630018234253
603,PLAN(noscale)-unclipped,17,3.5435043372954085,1.0,7.778630018234253
604,PLAN(oracle)-clipped,18,2.695288460794882,1.0,7.571761846542358
605,PLAN(oracle)-unclipped,18,2.5119978493559385,1.0,7.571761846542358
606,PLAN(paper)-clipped,18,3.7283680896901417,1.0,7.78696608543396
607,PLAN(paper)-unclipped,18,3.219642211198854,1.0,7.78696608543396
608,PLAN(noscale)-clipped,18,3.9248394028581344,1.0,7.6237711906433105
609,PLAN(noscale)-unclipped,18,3.4985711959953294,1.0,7.6237711906433105
610,PLAN(oracle)-clipped,19,2.4909360956708446,1.0,7.922034740447998
611,PLAN(oracle)-unclipped,19,2.0987273127027306,1.0,7.922034740447998
612,PLAN(paper)-clipped,19,3.9053587978453455,1.0,7.588262319564819
613,PLAN(paper)-unclipped,19,3.6452508042534957,1.0,7.588262319564819
614,PLAN(noscale)-clipped,19,3.938715530848509,1.0,7.754143714904785
615,PLAN(noscale)-unclipped,19,3.437369506481489,1.0,7.754143714904785
616,instance optimal,0,4.743508593131435,1.0,850.6542599201202
617,instance optimal unclipped,0,4.628925723282414,1.0,850.6542599201202
618,instance optimal,1,4.748518325386485,1.0,859.9659893512726
619,instance optimal unclipped,1,4.631706551274354,1.0,859.9659893512726
