,Algorithm,u,n,d,rho,mean,cov,r,run,error
182,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,45,12.94027835647458
183,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,45,4.147960274149086
184,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,46,10.769473018840422
185,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,46,11.907031714777277
186,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,46,15.181031736237449
187,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,46,9.586092932765505
188,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,47,5.287432731185168
189,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,47,9.965912109878142
190,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,47,11.768033214116869
191,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,47,4.911559226366761
192,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,48,9.467904199866922
193,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,48,14.586340619248407
194,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,48,14.520861832877438
195,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,48,8.258715882764342
196,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,49,4.835350920815069
197,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,49,20.250619345971895
198,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,49,12.013226131882092
199,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.125,10,STRATEGY_ZIPF_SKEWED,2.0,49,3.1947257099890902
0,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,0,6.0400962559020925
1,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,0,4.286934304367369
2,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,0,10.558605529354441
3,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,0,5.864203716638655
4,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,1,8.48279970099147
5,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,1,8.464989944987204
6,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,1,12.548976744431338
7,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,1,8.306133458764865
8,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,2,6.999680027608601
9,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,2,10.498642081442789
10,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,2,10.99092244596123
11,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,2,6.673504733728878
12,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,3,3.9988840141016615
13,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,3,6.353896279270116
14,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,3,8.682519483508464
15,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,3,2.823631175317667
16,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,4,4.069691249729369
17,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,4,13.214094911450266
18,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,4,9.332909990580639
19,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,4,3.988079815933932
20,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,5,9.237955019357733
21,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,5,16.663787475272564
22,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,5,13.431422112814035
23,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,5,9.947231495652678
24,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,6,6.191893235207901
25,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,6,11.028113459884352
26,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,6,10.40441043655862
27,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,6,5.246504129702909
28,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,7,8.271638058899942
29,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,7,4.974314098838539
30,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,7,11.465287541620858
31,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,7,7.90739907361233
32,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,8,4.549299682245488
33,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,8,9.217102127619698
34,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,8,8.710091949299015
35,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,8,4.146151002854075
36,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,9,11.137443163109074
37,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,9,11.795686787080541
38,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,9,14.46866142505562
39,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,9,11.28289442449677
40,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,10,8.506452157673417
41,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,10,10.266629515247095
42,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,10,11.564835711032032
43,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,10,7.874709356011601
44,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,11,6.454568414638808
45,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,11,14.12188621890081
46,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,11,11.108601023821926
47,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,11,6.433838707676239
48,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,12,5.897376302554889
49,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,12,10.50474817212207
50,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,12,10.996191623627048
51,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,12,5.555450342889554
52,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,13,6.1563725969604794
53,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,13,7.54836744515911
54,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,13,10.895810957746393
55,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,13,5.706648820527482
56,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,14,12.00771589968254
57,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,14,8.886135329592124
58,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,14,15.169213771537652
59,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,14,11.415227600189231
60,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,15,7.035603257225172
61,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,15,10.015377220449524
62,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,15,10.976365094565374
63,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,15,7.59013238437257
64,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,16,4.627788992349053
65,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,16,3.715112517491349
66,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,16,10.100498989510633
67,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,16,4.386040645219543
68,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,17,8.147076682191427
69,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,17,11.51060332584815
70,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,17,11.395431180329522
71,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,17,7.4477273339289995
72,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,18,6.177598791052967
73,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,18,4.768468090235011
74,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,18,9.984189375184512
75,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,18,5.781480239806302
76,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,19,6.759739473448334
77,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,19,9.085160442435692
78,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,19,10.54806907436928
79,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,19,6.377641421444397
80,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,20,9.427965015476294
81,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,20,9.30918099317575
82,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,20,12.415442474784518
83,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,20,8.364720529097118
84,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,21,8.46229182919027
85,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,21,4.958420856475157
86,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,21,12.571515109096175
87,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,21,8.33735811399235
88,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,22,4.556363041768837
89,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,22,5.255316578851619
90,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,22,9.603575973173152
91,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,22,3.7171177783785514
92,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,23,5.197422521760667
93,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,23,5.168864863972745
94,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,23,10.226572214728108
95,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,23,5.250959840225245
96,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,24,9.410675206120878
97,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,24,14.108143885255648
98,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,24,12.727474571213417
99,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,24,8.909479659176473
100,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,25,6.769238344982763
101,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,25,8.068997521742796
102,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,25,10.285135550705027
103,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,25,5.9201156344193455
104,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,26,9.029312056578691
105,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,26,6.509189376147281
106,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,26,12.077373836569185
107,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,26,8.582233646296288
108,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,27,7.115308251467001
109,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,27,7.9636604822341095
110,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,27,10.625778682164569
111,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,27,6.1493303476647
112,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,28,7.421524808490705
113,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,28,12.027028185219438
114,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,28,10.39093376480439
115,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,28,6.376659536999052
116,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,29,11.154576555180777
117,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,29,14.944255219770321
118,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,29,12.81082275463821
119,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,29,9.466835817340986
120,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,30,4.231784575354053
121,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,30,4.564732493585141
122,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,30,9.507398395693857
123,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,30,3.437638096084327
124,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,31,7.041635722902187
125,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,31,6.566994475435299
126,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,31,11.056625438641856
127,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,31,6.727715895195789
128,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,32,4.924188596632652
129,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,32,11.33875006330152
130,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,32,10.33366005144454
131,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,32,4.991743376610113
132,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,33,6.764903113053367
133,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,33,7.834741257383994
134,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,33,11.123556743951907
135,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,33,6.538287145847414
136,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,34,6.93251200695161
137,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,34,7.173780792001181
138,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,34,11.234963022391595
139,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,34,6.340273596192918
140,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,35,7.141091574203783
141,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,35,4.0167407885762
142,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,35,11.19585948031162
143,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,35,6.90778492023496
144,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,36,6.407781217197289
145,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,36,10.180223337129846
146,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,36,10.592548851916487
147,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,36,6.3774405357577875
148,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,37,5.190210012701099
149,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,37,6.964254482488354
150,Instance optimal,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,37,10.276813533019906
151,Empirical mean (non-private),"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,37,4.796377399807618
152,PLAN-E-ULTIMATE++,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,38,7.143260861240418
153,PLAN-NOSCALE,"(-579261.8751480198, 579261.8751480198)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,2.0,38,15.796959600251299
