,Algorithm,u,n,d,rho,mean,cov,r,run,error
31,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,7,0.5097511486198036
32,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,8,0.8817729899355224
33,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,8,0.7840692667173258
34,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,8,0.8021619385458838
35,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,8,0.5015581693303346
36,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,9,0.8750550789319224
37,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,9,0.8195921645650426
38,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,9,0.7745768149333289
39,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,9,0.5011166742229927
40,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,10,0.8651255808601301
41,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,10,0.8092045237170855
42,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,10,0.8024644126846882
43,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,10,0.5109088017829224
44,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,11,0.8683332744494835
45,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,11,0.8097209140695701
46,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,11,0.8049086059441184
47,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,11,0.5054932993019793
48,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,12,0.8718841016231947
49,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,12,0.799084425637683
50,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,12,0.8107326058936318
51,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,12,0.4981578794719488
52,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,13,0.8979066403449053
53,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,13,0.8161958999860827
54,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,13,0.7830870884612533
55,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,13,0.5081897522761286
56,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,14,0.860279026902307
57,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,14,0.8252347860220244
58,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,14,0.7857375404820618
59,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,14,0.5048285950566629
60,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,15,0.8599140005526617
61,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,15,0.8044408137751953
62,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,15,0.7780402075972161
63,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,15,0.4882533306972247
64,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,16,0.8761723080891757
65,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,16,0.8001626455323576
66,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,16,0.7863505819419677
67,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,16,0.4944157089547808
68,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,17,0.8618192808244026
69,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,17,0.7903410190437817
70,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,17,0.7811314629634242
71,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,17,0.5043509317211345
72,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,18,0.8627840022837946
73,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,18,0.7810488276264946
74,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,18,0.8028008813124667
75,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,18,0.5190759941950757
76,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,19,0.8899305675963527
77,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,19,0.8373357796213807
78,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,19,0.7763345342915414
79,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,19,0.5029260765551922
80,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,20,0.8613829540205677
81,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,20,0.8171743268862316
82,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,20,0.8197632991304104
83,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,20,0.5146835909675324
84,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,21,0.8952758478236487
85,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,21,0.8207239512056151
86,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,21,0.7908964294661898
87,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,21,0.5192481468730626
88,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,22,0.8540529563278795
89,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,22,0.8346450491974697
90,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,22,0.8051302531411394
91,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,22,0.5203736388074396
92,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,23,0.86234229725531
93,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,23,0.7739720374846654
94,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,23,0.7731228196305218
95,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,23,0.49851464160925824
96,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,24,0.9293718366388535
97,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,24,0.8183409961435787
98,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,24,0.8375571075442008
99,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,24,0.509546093940803
100,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,25,0.827990604178793
101,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,25,0.7918817515169783
102,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,25,0.7974955046330179
103,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,25,0.49829228438580525
104,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,26,0.8672615727084945
105,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,26,0.8035178008558614
106,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,26,0.789911296232964
107,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,26,0.4999208266797224
108,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,27,0.8955638589805143
109,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,27,0.8639706017003302
110,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,27,0.8078317766891525
111,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,27,0.5212108247390084
112,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,28,0.8730539174494737
113,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,28,0.7775363623453797
114,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,28,0.8011151695559908
115,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,28,0.48824324463948554
116,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,29,0.8660296596214262
117,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,29,0.8124753808324234
118,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,29,0.8343552167714523
119,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,29,0.5223181315461431
120,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,30,0.8836544221054526
121,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,30,0.7933429429908336
122,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,30,0.781139123169461
123,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,30,0.5198386770995294
124,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,31,0.905588903642355
125,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,31,0.7853446705351859
126,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,31,0.8104617734104012
127,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,31,0.5086958194583989
128,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,32,0.8924423715090097
129,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,32,0.8397823447871643
130,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,32,0.8158572734797458
131,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,32,0.5389294644904712
132,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,33,0.8522633816428656
133,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,33,0.8101416425534065
134,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,33,0.806144549362959
135,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,33,0.4891876900711193
136,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,34,0.8592557339629756
137,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,34,0.8016566413569479
138,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,34,0.8190724908929684
139,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,34,0.5101929517610843
140,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,35,0.884375797330611
141,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,35,0.8195568141879785
142,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,35,0.7824892099482812
143,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,35,0.4940307554703279
144,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,36,0.8750280134580025
145,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,36,0.839773095574581
146,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,36,0.7870673428941484
147,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,36,0.5064158995099509
148,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,37,0.8675031497822422
149,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,37,0.7885084160881237
150,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,37,0.7989743049429349
151,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,37,0.49854092071479245
152,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,38,0.8810280635348663
153,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,38,0.7948199463671023
154,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,38,0.7718979178799432
155,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,38,0.499938417148325
156,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,39,0.8975271046739134
157,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,39,0.7765361709946361
158,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,39,0.7581888143801954
159,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,39,0.4818414953418692
160,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,40,0.8790921598355065
161,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,40,0.8335621394316491
162,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,40,0.771223094385038
163,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,40,0.5139811472633016
164,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,41,0.8815677863357283
165,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,41,0.7852706478463602
166,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,41,0.7564996196612173
167,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,41,0.49645692419812143
168,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,42,0.9008195146366709
169,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,42,0.8177494946639502
170,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,42,0.81914760120681
171,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,42,0.5183418039839048
172,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,43,0.8755222972620305
173,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,43,0.7880920458531134
174,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,43,0.7902450907996197
175,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,43,0.5100858349106446
176,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,44,0.8580563100418133
177,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,44,0.8069733888954601
178,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,44,0.8311057375345041
179,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,44,0.5211838515619723
180,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,45,0.8969725606002129
181,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,45,0.8076299585601904
182,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,45,0.7986478844711296
183,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,45,0.5175144922240318
184,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,46,0.8422157066063048
185,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,46,0.8024072680164384
186,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,46,0.829441877748149
187,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,46,0.49068484964949527
188,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,47,0.9135100255398882
189,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,47,0.8250254289998417
190,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,47,0.8030932032164586
191,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,47,0.5089462859317713
192,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,48,0.8631882300788215
193,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,48,0.749896762867237
194,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,48,0.7942472431813968
195,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,48,0.48662017924742673
196,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,49,0.8537861724348685
197,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,49,0.8362660403766659
198,Instance optimal,"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,49,0.7868958058413557
199,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,0.5,0,STRATEGY_UNIFORM,0,49,0.5174910378379527
0,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,0,0.7204360645010482
1,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,0,0.7106393668694773
2,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,0,0.6542471833885877
3,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,0,0.5063842630263619
4,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,1,0.7384188430198599
5,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,1,0.7209738053182583
6,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,1,0.6888747270871738
7,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,1,0.5262988416187044
8,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,2,0.7120112381988831
9,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,2,0.722974887110499
10,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,2,0.6834065050041396
11,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,2,0.5000123641383855
12,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,3,0.7251551813468134
13,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,3,0.7259553124849608
14,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,3,0.6835146949428723
15,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,3,0.5029145314202641
16,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,4,0.6906839712538497
17,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,4,0.7123554001692192
18,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,4,0.6466223173833506
19,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,4,0.4853925022803871
20,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,5,0.7280508483845879
21,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,5,0.7058768531319829
22,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,5,0.669155889257159
23,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,5,0.5171896494021714
24,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,6,0.7202787601558938
25,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,6,0.7241456027010372
26,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,6,0.6677586494566798
27,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,6,0.5113178228306948
28,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,7,0.7007156679569803
29,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,7,0.7137819998240819
30,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,7,0.6729938678794211
31,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,7,0.49376553897138065
32,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,8,0.7246289059126956
33,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,8,0.7521045316800299
34,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,8,0.673295360868266
35,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,8,0.5253395744913512
36,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,9,0.6929000238085374
37,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,9,0.7336102322348321
38,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,9,0.6525174456671308
39,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,9,0.4971720476886227
40,PLAN-E-ULTIMATE++,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,10,0.7104321386100405
41,PLAN-NOSCALE,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,10,0.7504263198181562
42,Instance optimal,"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,10,0.674628195949203
43,Empirical mean (non-private),"(-800.0, 800.0)",4000,1024,1.0,0,STRATEGY_UNIFORM,0,10,0.5056767154043387
