,Algorithm,u,n,d,rho,mean,cov,r,run,error
38,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,9,0.6716599214469098
39,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,9,0.6948594998641537
40,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,10,0.14844210010735365
41,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,10,0.4305309959935366
42,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,10,0.1922927738641016
43,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,10,0.15147885146820844
44,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,11,0.38857036136875384
45,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,11,0.6293993759379912
46,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,11,0.383621307942543
47,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,11,0.35827217658734617
48,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,12,0.21846356678862416
49,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,12,0.5677778576255329
50,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,12,0.24691251634105155
51,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,12,0.22184266885094614
52,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,13,0.25711993129047067
53,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,13,0.7527121890432255
54,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,13,0.27143021856624033
55,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,13,0.24182458149960745
56,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,14,0.34596590153260787
57,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,14,0.851243912459805
58,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,14,0.3652093586235964
59,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,14,0.34588251498194766
60,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,15,0.302414544489441
61,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,15,0.34553493142696545
62,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,15,0.28408011033014124
63,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,15,0.27036118134434584
64,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,16,0.3567603052556239
65,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,16,0.5015157240552994
66,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,16,0.3853482130580489
67,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,16,0.37874261974870704
68,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,17,0.4013481940302675
69,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,17,0.4056481776413229
70,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,17,0.3987689856866217
71,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,17,0.3867244509180004
72,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,18,0.3666130052502491
73,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,18,0.32040389394974383
74,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,18,0.39472618924258046
75,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,18,0.3832032300285049
76,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,19,0.4945945074004553
77,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,19,0.675819962943537
78,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,19,0.4787704306340048
79,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,19,0.4956189998736968
80,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,20,0.2865537015616672
81,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,20,0.3705514744842916
82,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,20,0.2936710257900236
83,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,20,0.2716254923790779
84,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,21,0.2988329283635282
85,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,21,0.33797040236353054
86,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,21,0.3101841115302318
87,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,21,0.28667168620568284
88,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,22,0.4166205116048043
89,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,22,0.3860844295162776
90,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,22,0.41568831412780266
91,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,22,0.39844853204692227
92,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,23,0.3647140808500098
93,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,23,0.46392094924594907
94,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,23,0.3520545351673933
95,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,23,0.35207424695557676
96,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,24,0.3332884136399195
97,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,24,0.3683509325439643
98,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,24,0.34761512061971317
99,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,24,0.33268217610137235
100,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,25,0.49001441176695615
101,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,25,0.2022142545442299
102,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,25,0.4819362841703698
103,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,25,0.4621141380689869
104,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,26,0.26927793155025287
105,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,26,0.18900629377953548
106,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,26,0.31356373519470176
107,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,26,0.2738091193807313
108,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,27,0.2657464132299666
109,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,27,0.30397102538296444
110,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,27,0.29050439715341503
111,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,27,0.25958789070091065
112,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,28,0.5021642900206856
113,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,28,0.4012878857463936
114,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,28,0.5179052829806594
115,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,28,0.49998634209688975
116,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,29,0.5357492178657741
117,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,29,0.3276666910214308
118,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,29,0.5501987813503774
119,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,29,0.5340003253290653
120,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,30,0.6507331595440861
121,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,30,0.37395697121449767
122,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,30,0.7196383007379893
123,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,30,0.7074114079039338
124,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,31,0.2224901916200622
125,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,31,0.4247138165667115
126,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,31,0.2549661024106971
127,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,31,0.23703785216930043
128,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,32,0.6909439714412285
129,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,32,0.5146371982328077
130,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,32,0.7632572011363258
131,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,32,0.7307028106039491
132,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,33,0.31910622569286884
133,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,33,0.6422572872714024
134,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,33,0.3345416082813011
135,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,33,0.30569841751922033
136,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,34,0.6841585593613585
137,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,34,0.6642267430607431
138,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,34,0.6397274349545815
139,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,34,0.6357566333908976
140,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,35,0.42273750338386856
141,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,35,0.7596095038592251
142,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,35,0.42445118510338564
143,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,35,0.4394135718725674
144,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,36,0.363224451739754
145,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,36,0.4349402285416825
146,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,36,0.34354497753233976
147,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,36,0.34562903196937966
148,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,37,0.3764848476899354
149,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,37,0.6299724984156599
150,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,37,0.3660974861451526
151,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,37,0.36319338573241766
152,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,38,0.4407358394228745
153,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,38,0.4628386692641193
154,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,38,0.3888003584721938
155,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,38,0.41620514767328126
156,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,39,0.3938502275364851
157,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,39,0.38170893198735256
158,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,39,0.3693681838543318
159,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,39,0.37901725277166554
160,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,40,0.3080957440512237
161,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,40,0.39247965459615813
162,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,40,0.2860937860408055
163,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,40,0.28664942172149327
164,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,41,0.542784891877742
165,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,41,0.6648569747024978
166,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,41,0.5402923419055291
167,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,41,0.5609863897652869
168,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,42,0.23237432342014483
169,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,42,0.4738953277664859
170,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,42,0.2065889084560514
171,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,42,0.22208257118665725
172,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,43,0.4312611367973131
173,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,43,0.49434575015026794
174,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,43,0.40861432941480547
175,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,43,0.4202098449452147
176,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,0.3135465007074181
177,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,0.3995358164898559
178,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,0.33746708027449296
179,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,0.31007447835099183
180,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,0.3781768811000906
181,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,0.46626204005179966
182,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,0.37935019592544716
183,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,0.37398294494639156
184,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,0.40659306288826647
185,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,0.7773349724897749
186,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,0.4387760238211526
187,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,0.4035978865252751
188,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,0.2285093882620954
189,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,0.48967879895508803
190,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,0.2673685315833282
191,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,0.25499256445486385
192,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,0.399909176042785
193,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,0.40436692908719823
194,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,0.39911164955023193
195,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,0.372531031175516
196,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,0.3020561095260024
197,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,0.31483913466179386
198,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,0.3307243423267101
199,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,0.30067052022829477
0,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.34828720566114596
1,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.54019696926015
2,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.3455680572980158
3,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.34881285102418436
4,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,0.1462078912927835
5,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,0.20533966903787834
6,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,0.1512580932286759
7,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,0.12995634759449115
8,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.44444133267384267
9,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.5250343352775514
10,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.42754778717937014
11,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.42381612323053114
12,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.6537653994524553
13,PLAN-NOSCALE,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.38546445977151056
14,Instance optimal,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.6619409556480166
15,Empirical mean (non-private),"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.6510025071044507
16,PLAN,"(-9050.966799187809, 9050.966799187809)",10000,32,1.0,10,STRATEGY_ZIPF_SKEWED,2,4,0.3033865225129175
